20220216_145320654574.mp3,برگشتم پرورشگاه که ببینم چه جایی من بزرگ شدم و اون خانمی که اون موقع مواظب من بودن هم اینجا بودش و اون موقع فایلی که واسه خودم بود رو نگاه کردم و به مادرم هم اوردم ژاپن که واسم بخونه که من اشتباه نفهمم دیدم که اون موقع که جنگ بوده پدرمون یعنی من دوازده تا خواهر برادر داشتم و منم از همه پایینتر بودم دلیلش رو نمیدونم چند تا از خواهرا با من و
20220218_013808401278.mp3,واقعا اون عمق داستان و امکان نداشت بگی ولی خوب عکاس های دیگه ای که به اصطلاح حرفه ای که رو سوژه های بلند مدت کار میکنن خب این اهمیت خودش هم داره مثلا من خودم برای نشنال جوگرافیکس سالها کار کردم بعضی سوژه ها یک سال کار میکردیم ما پنج تا ده تا سفر میرفتیم و بالاخره نتیجه اش که شاید بیست تا سی تا عکس
20220218_115516932280.mp3,تصمیم سوچی برای دفاع از میان مار در داخل کشور خیلی محبوب بود اینکار تقریبا یک دهه بعد از آزادیش از حبس خانگی حمایت اکثر بودایی ها از او را تضمین کرد اما پیروزی او بدون پیشرفت در اصلاح
20220218_093534913898.mp3,نگاه دوم این اثار مشخص میشود که به طرز زیرکانه ای بازنمایی بصری طبیعت پیرامون هنرمند است او بیشتر به عنوان نقاش شناخته شده است و ساخته مجسمه در پنج سال گذشته به فعالیت های او اضافه شده به گفته ای ملیسو بلانچ فلاور برگذار کننده این نمایشگاه وایلی موضوعات نقاشی هایش را برای ارزش ذاتی انها به عنوان تصویر انتخاب میکند او به برخورد اشکال مختلف علاقه مند است این هر گونه سلسه مراتب از پیش تصور شده بین ژان
20220218_115228972042.mp3,با هم کار میکردیم خیلی سفرا را با هم می رفتیم این به یکی از دلایلش این بود که به هر حال تنهایی رفتن خطرناکتر از این بود که چند نفر باشیم با هم که بتونیم بالاخره یه اتفاقی افتاد هم دیگر رو کمک کنیم بنابراین ما مثلا حدود دوازده سفر که تو جبهه جنگ ایران عراق بودم حدود ده تاش و با کاوه گلستان و آلفرد یعقوب زاده با هم بودیم
20220217_205359897423.mp3,مثلا زمان شاه از زن به عنوان کالا استفاده میشد البته اینو من نمیگما چون من سنم به اون موقع نمیخوره اینو امام جمعه رشت میگه که احتمالا زمان رضا شاه هم دیده کاملا درسته الان در جمهوری اسلامی زن یه شأن و منزلتی داره یک مقامی داره یک منصبی داره اصلا تو وزارت کشورم چقدر وزیر زن داریم حق و حقوق زن و یک به یک مو به مو کاملا داره رعایت میشه اصلا این استادیوم
20220216_130524420110.mp3,تحلیل ها و دیدگاه های متفاوت آشنا بشیم در نگاه روز ما روزنامه های جهان را ورق میزنیم براتون بگیم تحولات در چه زوایایی دنبال کردن و با چه خبرهایی زاویه داشتن نگاه روز با من نادر سلطانپور دوشنبه تا جمعه در ایران اینترنشنال با سلام خوش آمدید به این بخش از خبرهای ورزشی
20220218_112235094096.mp3,پنج عصر زمانی برای نگاه به رویداد های یک روز پرخبر اقتصاد هر روز در حال تغییره اما تاثیر اون بر زندگی مردم چیه تحلیل اقتصاد ایران رو با ما دنبال کنید ما مجموعه از خبرهای ایران و جهان را برای شما به همراه میاریم خبر پنج عصر در ایران اینترنشنال پارازیت
20220217_152725654476.mp3,تظاهرات خیابونی تو تو ایران چه زمان قبل از انقلاب و چه بعد از انقلاب کتک خوردم دوربین هامو  شکستن و خوشبختانه خوب جون سالم بدر بردم تو شرایط ما ببینید هیچ  چی میگن رقابتی وجود نداشت برعکس من مثلا با کاوه خیلی با هم نزدیک بودیم با هم کار میکردیم خیلی سفرا رو با هم میرفتیم این
20220216_095458351689.mp3,سختگیرترین جشنواره سینمایی طی دو سال اخیر که توش هر روز همه باید تست کرونا بدن و علاوه بر اون از ماسک های ویژه استفاده کنند در بخش مسابقه امسال هجده فیلم با هم رقابت دارند از جمله پیترفون کانت ساخت فرانسوا ازون که پیشتر هم توسط راینر ورنر فاسبیندر با نام اشکهای تلخ پیترفون کانت در سال هزار نهصد و هفتاد و یک ساخته شده بود یکی از فیلم های محبوب تر امسال تا به این جای کار خط ساخته اورسولا مایر از سوئیس بود
20220217_221014293873.mp3,حدود سه هفته دیگه و اون موقع است که به نظر می رسه لحظه ی حقیقت خواهد بود یعنی تا او موقع اگر  به نتیجه ای نرسیده باشند من حدسم اینه که اونجاست که  قدرت های جهانی سعی خواهند کرد که ایران رو زیر فشار بگذارند اگر تا اون موقع به توافقی صورت نگرفته باشه ایران رو از طریق شورای شورای حکام به شورای امنیت
20220217_072305201745.mp3,بمباران مواضع جمهوری اسلامی در جنوب دمشق توسط اسرائیل . حسن نصرالله قادریم با کمک تهران هزاران موشکمون رو نقطه زن کنیم اینجا بلاروس ماشین های نظامی که دارن میرن لب مرز اوکراین شهر موزر . با افزایش شمار نیرو های روس بایدن خطر حمله به اوکراین رو بسیار بالا خوند و کرملین معاون سفیر آمریکا در مسکو رو
20220218_103355181676.mp3,و گزارش ایران اینترنشنال از مراسم گرامی داشت بکتاش آبتین در آمریکا یاد بود شاعر مستند ساز و زندانی سیاسی جانباخته در لوس آنجلس برگزار شد ابراهیم رئیسی رئیس جمهوری ایران در واکنش به موج جدید گرانی کالا ها بار دیگر بر ضرورت کنترل مستمر بازار کالا های اساسی تاکید کرد در عین حال گفت نباید اجازه داد عده ای با انتشار اخبار دروغ تلاش های دولت را زیر سوال ببرند رئیسی گفته عده ای با سوداگری و انتشار اخبار کزب زندگی
20220217_035921576757.mp3,و دست اندرکاران و افراد مطلع  اینا تونسته اونها رو در حقیقت بعد از پنجاه سال حدودا پیدا کنه باهاشون صحبت کنه و حالا اکباتان گفت و گو کرده از آرشیو خوبی استفاده کرده و با توجه به اینکه کارگردان خودش  تهیه کننده  و مدیر پروژه بوده و احتمالا از پشتوانه مالی کافی شاید برخوردار نبوده  تونسته از مستنداتی استفاده کنه که بیننده رو قانع کنه خب بسیار ممنون و متشکرم از شما فراهناز غلامپور اما
20220217_193256966690.mp3,با خطر تصادف تعرض تعارض  و آزار جنسی و شنیدن توهین و تحقیر از عابران  و همینطور برخورد خشونت آمیز ماموران  هم دست و پنجه نرم  میکنند نهاد های فعال در این رابطه میگن که کودکان کار نان اورانه  خانه اند و توصیه میکنند که اونها  رو  نادیده نگیرین و با انها مثل فروشنده رفتار کنید  و از انتقال حس ترحم  به آن ها خود داری کنید
20220217_125455145715.mp3,میکند این مانع مشکل اساسی است یعنی سیستمی است که دیگه کار نمیکنه ضرور و تزویر کار نمیکنه این حکمرانی مرتب بحران در بحران درست میکنه نه اقتصادش درست کار میکنه نه سیاستش درست کار میکنه نه این توجیحاتی که برا در واقع پوشاندن این افشاگری ها و این داده ها مطرح میشه کار میکنه این سیستم هم حکمرانیش از کار افتاده
20220218_101109121043.mp3,به همین بیست و دو بهمن به برکت همین نفس حق افراد شده که رفتن راهپیمایی و به همت جمهوری اسلامی کیش و بندر عباس با همدیگه تلفیق شدن شدن کیش در عباس  ولذا و مظلومین و اونجا مردم سوریه و عراق واقعا مظلوم واقع شده بودن  بعد از اون طرف آب به استان مرکزی رسید
20220217_123415778052.mp3,یعنی که از ده هزار میلیارد تومن سیزده هزار میلیارد تومن اینا پولاش کجاست اینا چیزایست که خب افکار عمومی نمی پذیره و یک نکته هم در پایان بگم ببینید ریشه فساد سپاه پاسداران جدا از اون حکمرانی بسته و حامی پرور و اینها  در تمرکز قدرت و حمایت بی قید و شرط رهبر جمهوری اسلامی که بنا به خاطرات اقای هاشمی مانع نظارت
20220218_053302127190.mp3,این کودک چه حقوق داره چطور باید ازش دفاع بشه بسیار خب خب یه موضوع دیگه ای که ما اینجا شاید بتونیم از بین همه ی موضوعاتی که کودک داره و خیلی هم گسترده است حقوقی که الان در ایران ضایع میشه ولی یکی دیگه از مسائلی که ما میخوایم بهش بپردازیم بحث آموزش ایدئولوژیک به کودکان آموزه های مذهبی در ایران خانم یکدل شما بگین آیا کودک در سنی هست که مفر مفر داشته باشه از این فشار آموزش مذهبی در ایران از وقتی که وارد سیستم آموزشی میشه
20220217_102156258834.mp3,طالبان خونده امرالله صالح معاون اشرف غنی هم این رویداد رو سیاه شدن یک مهره ی خاکستری دونسته اما یقین داشته باشین او در حال تجدید است و مخصوص یکی از مقامات سابق هم به نقل از نزدیکان اشرف غنی گفته او حامل پیام محمد اشرفی غنی به طالبانه پیامی که غنی در اون از حکومت طالبان خواسته با بازگشتش به شرط عدم فعالیت سیاسی موافقت کنند برخی هم گفتن
20220216_182607342723.mp3,بخاطر ی که اون منطقه بیشتر متشنج شده و کشورهای غربی مثل ایالت متحده میانمور حکومت نظامی میشه تحریم کردند و سلاح های نظامی بهشون نمیفروشند ژاتایمز میگه که فعالیت های سپاه در اون منطقه بیشتر شده خلعی که در اونجا به وجود امده سپاه پاسداران داره سعی میکنه پر بکنه واین گزارش هم که یکی دیگر از برگ های در واقع گزارشهای ایژیا تایمز هست در مورد فعالیت های سپاه پاسداران همنجور که شما گفتید از منابع مختلف یک مقدار اطلاعات مختلف و بعضا متناقض منتشر کرده در
20220217_032633269930.mp3,قربان که اینطور چی میخواین به پنل ارائه کنین حقیقتش ما ژنرال این مدت پرونده هامون رو زیر رو کردیم و چندتایشون هم به بهترین نحو تحقیقات اخیر ما رو ارائه میدند و نتیجه گیریتون چی بوده نتیجه گیری قربان این خواهد بود که حوزه ی تحقیقات یو اف او همچنان نیازمنده مطالعات و منابع بیشتر برای رسیدن به هدف قربان این پنل خیلی مهمی دکتر نه فقط برای بخش شما برای کل نیروی هوایی
20220216_124834205266.mp3,بیننده بخش دوم برنامه نکته هستین به همراه من سارا یک چهارم جمعیت ایران در حاشیه ی شهرها زندگی می کنن به گفته عضو کمیسیون عمران مجلس در حال حاضر بیست میلیون نفر در کشور حاشیه نشین شدن و دلیل این اتفاق اجرای سیاست های
20220217_172203057701.mp3,با نساختن ساختمان های دائمی و بدون کشاورزی پیدا کردن این قبائل عملا غیر ممکن میشه برای کسب اطلاعات درباره این قبائل شما نمیتونید به تصاویر ماهواره ای اتکا کنید باید راه دیگه ای رو در پیش بگیرید اما قبائل کوچکی هم در آمارون پیدا شدن از جمله کوچک ترین قبلیه  قبیله اسرار آمیز تنها با یک عضو
20220217_055432214270.mp3,بمباران مواضع جمهوری اسلامی در جنوب دمشق توسط اسرائیل . حسن نصرالله قادریم با کمک تهران هزاران موشکمون رو نقطه زن کنیم اینجا بلاروس ماشین های نظامی که دارن میرن لب مرز اوکراین شهر موزر . با افزایش شمار نیرو های روس بایدن خطر حمله به اوکراین رو بسیار بالا خوند و کرملین معاون سفیر آمریکا در مسکو رو
20220217_133439338534.mp3,در تویيتي گفت با جوزف بورل مذاکره کننده ارشد اتحادیه اروپا تلفنی صحبت کرده آقای امیر عبداللهیان توپ را در زمین غربی ها انداخت و گفت رسیدن به توافق به آن ها بستگی دارد آقای امیرعبدالهیان همچنین در مصاحبه با روزنامه فایننشال تایمز گفته کنگره آمریکا با صدور یک بیانیه ی سیاسی باید تضمین بدهد که دولت این کشور به برجام متعهد می ماند  ایران نگران است جمهوری خواهان آمریکا
20220217_171155661521.mp3,دیده نمیشه و صحبت های آقای اولیانوف هم در واقع واکنشیست به توییت دیشب علی باقری رئیس هیئت ایرانی که بعد از دو ما اولین توییتش را زد و صحبت اونجا از این کرد که ما به توافق  از هر موقع دیگری نزدیکتر هستیم اما  صحبت از این کرد که طرف مقابل که باید تصمیم نهایی را بگیره متشکرم ازت کسری  کسری ناجی در وین در بخش های بعدی خبر در مورد موانع
20220217_035851099226.mp3,همین چند وقت پی ششمین  تولدشون و  جشن گرفتن و تا به حال سه  میلیون پرس  غذا برای پناهندگان نیازمند توزیع کردن اگه  مایل بودید به صورت داوطلبانه به این گروه کمک کنید واونها رو  همراهی کنید کافیه  به وب سایت  اونها  سر بزنید و اطلاعات کافی را به دست بیارید در ضمن میتونید پیچ اینستگرام اونها رو  هم دنبال کنید
20220218_090514078629.mp3,طی کرد هزاران افغان که در روزهای روی کارآمدن طالبان توسط آمریکا به ابوظبی منتقل شدن در هفته گذشته چندین روز اعتراض کردن آنها میگن بهشون گفته شده پرسه انتقال شاید تا چند سال طول بکشه و ممکنه بعضی از آن ها حتی به آمریکا منتقل نشوند این پرشوها که خیلی هاشون کارمند دولت بودن میگن علاوه بر محدودیت هایی که در امارات دارند این بلاتکلیفی
20220218_032453389845.mp3,بیشتر از این وقت نداریم با ترک کردن شرکت شیطان کارمون تمومه فقط اسکریپتا رو با انجلا تمرین کن تکرار کن دوباره و دوباره بشور خشک کن هرکاری لازمه بکن اما باید یاد بگیره ببین عمل کردن فمتوسل کمکی بهمون نمیکنه باید اسپلایت رو بارگذاری کنم بعدش باید اونم میرسه دارن اصلاحش میکنن  و انتن ها رو تغییر میدن
20220217_111344847112.mp3,استمرار انقلاب فعالیت ها بسیار زیادی انجام گرفته اون هم فعالیت های ثمر بخش فعالیت های ثمر بخش حالا بعضی فعالیت های خودجوش مردمی بوده بعضی فعالیت های دولتی بوده کارهای بزرگی در این چند دهه انجام گرفته که بعضی میخواهند این رو انکار کنن میخوان بپوشونن من چند روز قبل از اینم در یه صحبتی گفتم ما نباید بگذاریم مشکلات نقدی که
20220218_042038985327.mp3,اسکی ایرانه که سال پنجاه وهفت ساختش تموم شده و در واقع بعد از بحث جمهور انقلاب جمهوری اسلامی بنیاد مستضعفان اون رو بدست گرفته مدیریتش و و در واقع مصادره شده به بنیاد مستضعفان تعرفه ای که واسه امسال در نظر گرفتن و باهم میبینیم که شنبه ها سرش هزار تومانه یک شنبه و چهار شنبه هشتصد و هشتاد هزار تومانه پنجشنبه  جمعه و ایام تعطیل دویست ده هزار تومانه این رو بگم درامدی که این پیست داره بخاطر اینکه پیست گردشگری و توریستی  هم هست مشخص نیست که در واقع جای منتشر نمیشه که
20220217_121005333646.mp3,ایران به هر بار این زمانت رو به لحاظ سیاسی خودش میگیره به طور طبیعی و هیچ نیاز نیست که رییس جمهور آمریکا اون زمانت را بهش بده اینها منوط به این هست که ایران  چه تصمیمی در حال حاضر میخواد بگیره در این رابطه متشکرم از شما مهدی نوربخش استاد سیاست بین الملل در دانشگاه هریسبرگ پنسیلوانیا ممنونم نگاه کنیم به چند خبر کوتاه هیئتی از نمایندگان دولت شرکت ها و بانک های ایرانی
20220217_003750476475.mp3,نبردند سرکوب اعتراض های مردم لهستان و مجارستان در نیمه دهه ی  پنجاه میلادی که خواهان آزادی یا به روایت سوسیالیست غیر روسی بودند حجت را تمام کرد سرکوب خونین تانک های روسی  به خیابانهای بوداپست آمدند و دو هزار و پانصد معترض مجار کشته شدند  و بیش از دویست هزار نفر بی خانمان
20220217_162548606213.mp3,سری هم بزنیم به دنیای تنیس دیگو شوارتزمن به یک چهارم نهایی مسابقات تنیس آزاد ریو راه پیدا کرد در ادامه مسابقات تنیس پانصد امتیازی برزیل دیگو شوارتزمن از آرژانتین به مصاف پدرو مارتینز از اسپانیا رفت و برنده شد وقتی شماره سه قهرمانی این رقابت ها در دو ست پیاپی و با نتیجه مشابه شش یک حریف رو شکست داد و به یک چهارم نهایی رفت در دیگر دیدار فابیو فونینی از ایتانیا با پابلو کارنو بوستا از اسپانیا رو برو شد
20220217_020425929968.mp3,از حقوق خودش در خیابان دفاع بکنه در کنار اون اموزش مسائل پایه مثل درس خوندن  بهداشت جنسی و چیزهای دیگه رو به بچه ها بدن متاسفانه حالا جمعیت امام علی که اسفند ماه سال گذشته با برخورد قضایی متوقف شد اما ما پیش از اون هم خانه های کار کودکان داشتیم در مناطق مختلف تهران توی شوش در پاسگاه نعمت اباد و جاهای دیگه که خب این خانه های کار کودکان هم با  فشارهای مختلف از  فشارهای  قضایی  گرفته تا فشار شهرداری یا تعطیل شدن یا کارشون به شدت محدود شده متاسفانه بسیار خب اقای فرهمند من نمیدونم فکر میکنم
20220216_035218406088.mp3,چون در بدن بیمار تغییرات فیزیولوژیکی ایجاد شده نسخه ی معکوس یک دارونما اساسا همون چیزیه که توی هواپیما اتفاق افتاد در انگلیسی به عنوان نوسی بو شناخته میشه که اصطلاح مشابهش توی فارسی خود بیمار انگاریه  برای مثال به بیمارانی در یه ازمایش دارویی قرص قند داده میشه بیمار تا حدی به خودش تلقین میکنه که تحت تاثیر عوارض جانبی قرص قرار گرفته تا اینکه چندتا از عوارض واقعا در بدنش بوجود میاد به این میگن نوسی بو
20220216_175925993133.mp3,از او درباره حضورش در پایتخت ایران میپرسند وقوع انقلاب در ایران همه سفارت خانه های خارجی را شگفت زده کرده بود از مردی که انقلاب هزار و سیصد و پنجاه و هفت را از نزدیک تجربه کرده سرعت اعتراضات و تحولات و سیاسی در کشور به شکلی باور نکردنی بالا بود
20220217_120401601777.mp3,رسیدن به توافق وزیر امور خارجه فرانسه امروز گفته تا احیای برجام تنها چند روز مانده و لنگ تصمیم های سیاسی است که تهران باید بگیرد روایت ایران اما بر عکس این است حسین امیرعبداللهیان وزیر امور خارجه ایران در توییتی گفت با جوزپ بورل مذاکره کننده ارشد اتحادیه اروپا تلفنی صحبت کرده آقای امیرعبداللهیان توپ را در زمین غربی ها انداخت و گفت رسیدن به توافق به آن ها بستگی دارد
20220216_050533824433.mp3,مدت های مدیدی داره در درمان لوسمی و لمفوم ها استفاده میشه ولی سلول های بنیادی به صورت اختصاصی تر هست از بند ناف گرفته میشه این ها سلول های مادر هستند که میان و انواع سلول های خونی تر و تازه رو ایجاد میکنن در بافت سرطانی باعث ممانعت از تکثیر سلول های سرطانی میشن و اون بافت مرده ی سرطانی رو تبدیل میکنن به یک بافت تر و تازه و سالم بهبود بیماران مبتلا به ایدز از راه
20220217_121458794271.mp3,روایت مردانی که زنانشان سقط جنین ناخواسته داشتند بی بی سی در تحقیقاتی دریافته که بسیاری از عکس های خصوصی زنان بدون رضایت و اجازه آنها در شبکه های اجتماعی منتشر شده این تحقیقات نشان داده که صد ها عکس برهنه زنان از بیش از بیست کشور جهان در کانال های تلگرام دست به دست میشود تلگرام اما میگوید که بر محتوای پخش شده نظارت دارد و تصاویر پرن را حذف میکند گزارشی ببینیم در این باره یا
20220217_210741170954.mp3,سپاه  پرداخت و نگرانی عمیق او از مسیری   که افکار عمومی در مواجهه با چنین اخباری داره طی میکنه برجسته شده شخص اول نظام باور داره دشمن افکار عمومی را هدف گرفته و با هزینه کردن میلیارد ها دلار می خواد به خصوص  جوانها رو از مسیر انقلاب برگردونه یا سرگرم به بازیچه های  مادی شدن یا دچار اختلافات داخلی شدن   نخستین  واکنش رهبر نظام به فایل صوتی درز کرد
20220216_094625348246.mp3,رو دریاچه این برنامه بیش از سیصد پوند هزینه برمیداره در نتیجه اگر کارکنان هتل میخوان که این تجربه ارزش هزینه ای که براش پرداخت میشه رو داشته باشه باید با هم مثل یک تیم کار کنن تونل های زیر زمینی اینجا بیست و چهار ساعت شبانه روز دایرن
20220217_215310379825.mp3,دوره رفته مرحله ی یک  هشتم نهایی لیگ قهرمانان اروپا دیشب با انجام دو دیدار همزمان آغاز شد و در پاریس رئال مادرید  مهمان پاری سن ژرمن  بود که این دیدار در حالی که میرفت با تساوی  بدون گل پایان یابد  در دقیقه ای چهارم وقت اضافه کلیان پابل  دروازه ای رئال  را باز کرد و در نهایت  هم این دیدار با همین تک گل پایان یافت در دقیقه ی شصت و دو بازی هم پاریسیکا  صاحب یک ضربه ای پنارتی شد که مسی  نتوانست این ضربه رو گل کند در دیگر دیدار هم منجستر سیتی  در یک بازی پر گل پنج بر صفر میزبانش اسپرتینک را شکست داد این رقابت
20220218_090348488312.mp3,از سال دو هزار در مرحله حذفی لیگ قهرمانان حضور  نداشتن توپ و  میدان رو در اختیار داشتند اما این ایتالیای  بود که دقیقه ای بیست و نه توسط زلینسکی به گل رسید دقیقه ای  پنجاه و نه  بازی فران تورس از روی نقطه پنالتی گل مساوی کاتالان ها را به ثمر رسوند تلاش  بازیکنان بارسا برای رسیدن به گل برتری در نهایت ثمری نداشت و  بازی با نتیجه مساوی به پایان رسید  در دیگر دیدار  مهم هم پرتو در غیاب  مهدی تارمی ستاره ملی پوش ایرانیش و مصاف  لاتسیو رفت آبی هایی شهر رم دقیقه بیست و سه  از میزبان پیش  افتادن انتونیو مارتینز
20220216_071326915226.mp3,پارلمان اروپا موافقتشون رو با یک کمک مالی اضطراری به ارزش یک میلیارد و دویست میلیون یورو به اوکراین اعلام کردند دفتر ریاست جمهوری روسیه هم با تایید بازگشت نیرو های نظامی روسیه از مرز های اوکراین اون رو روندی عادی خوند و بار دیگه کشورهای غربی رو به ایراد سخنان جنون امیز درباره ی خطر اشغال اوکراین توسط روسیه متهم کرد دیمیتری پسکوف سخنگوی رئیس جمهوری روسیه گفت ما همواره گفته بود
20220216_085201702863.mp3,جنوب شرق آسیا حرکات دیدنی اونها زیر سایه تیره درخت ها گم میشه برای همین سروصدای زیاد نقش مهمی در دور کردن قبقبی های همسایه داره الاستین و کلاژن داخل پوست که به قبقبی ها اجازه میده کیسه های داخل گلشون رو اندازه
20220218_074231823103.mp3,با یک پیراهن دکمه دار بهترین چیزی که میتونی داشته باشی واسه همین تکنیک هم خانم ها هم آقایون به خاطر این که هم میتونی زیرش یه چیزی بپوشی حالا بعدا نشون میدم هم اینکه روش میتونیم پولیور بپوشیم یقه گرد یقه گرد واسه کسایی که صورتشون کشیده است یقه هفت واسه کسایی که میخوان گردنشون کشیده تر نشون بده یعنی صورتشون گرده و اینکه خیلی ها خب فکر میکنن کت دیگه یعنی لایه آخره ولی لازم نی
20220217_182726321464.mp3,پیش اسقوف رفتیم چرا به کیاریس را خلع لباس نکرد صدای قربانیها شنیده شد همه ی اسناد به مجمع دفاع از عقاید کاتولیکی فرستاده شد و این چیزیه که اونها تصمیم گرفتند این تصمیمی نیست که یک اسقوف به تنهای بتونه بگیره با وجود اگاهی از گناهکار بودنش اینکه از واتیکان خواهان برکناری او نشدیم غیر اخلاقی نبود مجرم شناخته شدن یک متهم بر اساس واقعیت های مختلفیه این واقعیت ها میتونه در مقیاس های مختلف
20220216_083555853881.mp3,به مراتب سخت تر شده یه فیلمی مثه کریمر علیه کریمر یا هر فیلم بزرگو ارسکار برده ای که دوس داریم و برامون عزیزه امکان نداشت امروز یا حداقل طی شش سال اخیر در چنین اوضاع و احوالی ساخته بشه چون غیرممکن بود بتونی بودجشون رو تأمین کنین و تازه اگه می تونستین هم به طور متوسط پنج یا شش سال طول می کشید تا کارهای مالیش رو انجام بدین چون فرایند پیچیده
20220217_081013389353.mp3,قدرت های جهانی هم روسیه هم چین هم آمریکا و هم سه قدرت اروپایی هفته پیش همین چهار پنج روز پیش توافق کردن بر سر یک رشته پیشنهاد هایی در مورد برگشتن ایران و آمریکا به توافق هسته ای که ایران چه باید بکنه آمریکا چه باید بکنه چه قدم های متقابلی دو طرف باید بردارن و این رو در واقع روی میز گذاشتن به عنوان به اصطلاح
